,id,title,overview,release_date,popularity,vote_average,vote_count
111,12477,Grave of the Fireflies,"In the final months of World War II, 14-year-old Seita and his sister Setsuko are orphaned when their mother is killed during an air raid in Kobe, Japan. After a falling out with their aunt, they move into an abandoned bomb shelter. With no surviving relatives and their emergency rations depleted, Seita and Setsuko struggle to survive.",1988-04-16,0.6,8.4,4160
112,510,One Flew Over the Cuckoo's Nest,"While serving time for insanity at a state mental hospital, implacable rabble-rouser, Randle Patrick McMurphy, inspires his fellow patients to rebel against the authoritarian rule of head nurse, Mildred Ratched.",1975-11-18,24.141,8.4,8639
113,550,Fight Club,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",1999-10-15,57.067,8.4,24265
114,283566,Evangelion: 3.0+1.0 Thrice Upon a Time,"In the aftermath of the Fourth Impact, stranded without their Evangelions, Shinji, Asuka, and Rei find refuge in one of the rare pockets of humanity that still exist on the ruined planet Earth. There, each of them live a life far different from their days as an Evangelion pilot. However, the danger to the world is far from over. A new impact is looming on the horizon—one that will prove to be the true end of Evangelion.",2021-03-08,120.65,8.4,514
115,378064,A Silent Voice: The Movie,"Shouya Ishida starts bullying the new girl in class, Shouko Nishimiya, because she is deaf. But as the teasing continues, the rest of the class starts to turn on Shouya for his lack of compassion. When they leave elementary school, Shouko and Shouya do not speak to each other again... until an older, wiser Shouya, tormented by his past behaviour, decides he must see Shouko once more. He wants to atone for his sins, but is it already too late...?",2016-09-17,127.715,8.4,2982
116,324857,Spider-Man: Into the Spider-Verse,"Miles Morales is juggling his life between being a high school student and being a spider-man. When Wilson ""Kingpin"" Fisk uses a super collider, others from across the Spider-Verse are transported to this dimension.",2018-12-06,110.343,8.4,11400
117,598,City of God,"Buscapé was raised in a very violent environment. Despite the feeling that all odds were against him, he finds out that life can be seen with other eyes...",2002-02-05,43.186,8.4,5826
118,92321,Hotarubi no Mori e,"One hot summer day a little girl gets lost in an enchanted forest of the mountain god where spirits reside. A young boy appears before her, but she cannot touch him for fear of making him disappear. And so a wondrous adventure awaits...",2011-09-17,0.6,8.4,794
119,255709,Hope,"After 8-year-old So-won narrowly survives a brutal sexual assault, her family labors to help her heal while coping with their own rage and grief.",2013-10-02,17.206,8.4,390
120,4935,Howl's Moving Castle,"When Sophie, a shy young woman, is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged, walking castle.",2004-11-19,79.86,8.4,7376
121,1891,The Empire Strikes Back,"The epic saga continues as Luke Skywalker, in hopes of defeating the evil Galactic Empire, learns the ways of the Jedi from aging master Yoda. But Darth Vader is more determined than ever to capture Luke. Meanwhile, rebel leader Princess Leia, cocky Han Solo, Chewbacca, and droids C-3PO and R2-D2 are thrown into various stages of capture, betrayal and despair.",1980-05-20,38.419,8.4,14257
122,18491,Neon Genesis Evangelion: The End of Evangelion,"The second of two theatrically released follow-ups to the Neon Genesis Evangelion series. Comprising of two alternate episodes which were first intended to take the place of episodes 25 and 26, this finale answers many of the questions surrounding the series, while also opening up some new possibilities.",1997-07-19,38.04,8.4,1082
123,599,Sunset Boulevard,A hack screenwriter writes a screenplay for a former silent film star who has faded into Hollywood obscurity.,1950-08-10,14.611,8.4,1964
124,120,The Lord of the Rings: The Fellowship of the Ring,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",2001-12-18,114.382,8.4,21070
125,441130,Wolfwalkers,"In a time of superstition and magic, when wolves are seen as demonic and nature an evil to be tamed, a young apprentice hunter comes to Ireland with her father to wipe out the last pack. But when she saves a wild native girl, their friendship leads her to discover the world of the Wolfwalkers and transform her into the very thing her father is tasked to destroy.",2020-10-26,19.696,8.4,785
126,704264,Primal: Tales of Savagery,"Genndy Tartakovsky's Primal: Tales of Savagery features a caveman and a dinosaur on the brink of extinction. Bonded by tragedy, this unlikely friendship becomes the only hope of survival.",2019-11-21,23.873,8.4,222
127,423,The Pianist,"The true story of pianist Władysław Szpilman's experiences in Warsaw during the Nazi occupation. When the Jews of the city find themselves forced into a ghetto, Szpilman finds work playing in a café; and when his family is deported in 1942, he stays behind, works for a while as a laborer, and eventually goes into hiding in the ruins of the war-torn city.",2002-09-17,40.797,8.4,7318
128,244786,Whiplash,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",2014-10-10,61.409,8.4,12275
129,157336,Interstellar,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,2014-11-05,184.578,8.4,28688
130,73,American History X,"Derek Vineyard is paroled after serving 3 years in prison for killing two African-American men. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",1998-07-01,27.948,8.4,9636
131,3782,Ikiru,"Kanji Watanabe is a middle-aged man who has worked in the same monotonous bureaucratic position for decades. Learning he has cancer, he starts to look for the meaning of his life.",1952-10-09,9.486,8.4,794
132,635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,"Tanjirō Kamado, joined with Inosuke Hashibira, a boy raised by boars who wears a boar's head, and Zenitsu Agatsuma, a scared boy who reveals his true power when he sleeps, boards the Infinity Train on a new mission with the Fire Hashira, Kyōjurō Rengoku, to defeat a demon who has been tormenting the people and killing the demon slayers who oppose it!",2020-10-16,911.596,8.4,2488
133,121,The Lord of the Rings: The Two Towers,"Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",2002-12-18,101.634,8.4,18238
134,567,Rear Window,A wheelchair-bound photographer spies on his neighbors from his apartment window and becomes convinced one of them has committed murder.,1954-08-01,19.128,8.4,5188
135,12493,High and Low,An executive of a shoe company becomes a victim of extortion when his chauffeur's son is kidnapped and held for ransom.,1963-03-01,8.727,8.4,593
136,632632,Given,"The film centers on the love relationship among the band's bassist Haruki Nakayama, drummer Akihiko Kaji, and Akihiko's roommate and ex-boyfriend Ugetsu Murata.",2020-08-22,123.779,8.4,320
137,901,City Lights,"In this sound-era silent film, a tramp falls in love with a beautiful blind flower seller.",1931-02-01,9.0,8.4,1638
138,914,The Great Dictator,Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.,1940-10-15,16.225,8.4,2632
